building_id,neural1,neural2,neural3
839721,0.002714134,0.73173803,0.2655478
220213,0.006122676,0.7016885,0.2921888
912648,0.08326184,0.75028956,0.16644862
658294,0.04054689,0.7024242,0.25702885
544794,0.01366023,0.8658337,0.12050606
185995,0.01125706,0.3042831,0.6844598
900883,0.4641922,0.5096288,0.026178947
840145,0.13529272,0.6761765,0.18853085
314295,0.026290309,0.81299573,0.160714
430464,0.104457244,0.57676136,0.31878138
830631,0.017699208,0.8970861,0.08521476
984609,0.0074214167,0.76640403,0.22617461
769817,0.017887048,0.53754824,0.44456473
918759,0.5257022,0.43240294,0.04189484
826396,0.020306788,0.7682996,0.21139364
194106,0.0015344598,0.2029606,0.7955049
734053,0.72531515,0.27340725,0.001277591
995687,0.042102627,0.7976256,0.16027175
460038,0.050336644,0.6798317,0.26983172
52545,0.0295322,0.2856869,0.68478084
308158,0.10705444,0.6511054,0.24184008
954151,0.00010760848,0.024185395,0.97570705
482347,0.0039790426,0.70719784,0.28882322
754491,0.23947756,0.5904056,0.17011683
149117,0.041956805,0.83826345,0.1197797
924342,0.0035048882,0.7457365,0.25075853
328987,0.2538185,0.57526773,0.17091374
386998,0.013171558,0.7318761,0.2549523
215190,0.004172407,0.7968766,0.19895102
93006,0.00014052916,0.028414892,0.9714446
172989,0.023504041,0.7768524,0.1996436
410358,0.0013006446,0.5073475,0.49135184
343134,0.016273467,0.8538613,0.12986529
453446,0.0005763325,0.34920803,0.6502157
428292,0.04764787,0.8336583,0.11869384
526511,0.02065488,0.8158061,0.16353895
273714,0.002005419,0.14157721,0.85641736
44452,0.2872467,0.61524945,0.09750379
2503,0.003125224,0.6014674,0.39540744
26133,0.029549794,0.7834297,0.18702051
374779,0.0042518238,0.7862189,0.20952933
88053,0.0051531973,0.14874385,0.84610295
441649,0.0002293556,0.036156956,0.9636137
326547,0.07634754,0.9012963,0.02235623
18779,0.018021228,0.8366321,0.1453467
617335,0.6014386,0.3878667,0.010694688
846936,0.9376282,0.0623533,1.8436827e-05
766668,0.033210028,0.8991996,0.067590415
1017478,0.0006079912,0.083408624,0.9159834
173056,0.38795468,0.5857121,0.026333204
631088,0.004042573,0.14118218,0.85477525
622623,0.023716051,0.8711503,0.10513364
491820,0.04562389,0.84749913,0.10687696
550026,0.0138334455,0.7880857,0.19808084
763327,0.013745147,0.7710616,0.21519324
674936,0.020384185,0.8391906,0.14042524
936482,0.001549236,0.122478,0.8759728
43919,0.03771342,0.6862548,0.2760318
537978,0.058755804,0.7699494,0.17129485
371342,0.013006092,0.38456175,0.6024322
393731,0.026472056,0.5428406,0.4306874
917722,0.0044531836,0.49550533,0.5000415
978039,0.040158924,0.594875,0.36496606
616406,0.0037636724,0.16720738,0.8290289
438556,0.28796688,0.64582473,0.066208355
831303,0.7784243,0.22100398,0.0005716892
276684,0.09441642,0.63562566,0.26995787
944291,0.015926322,0.85095364,0.13312009
841477,0.3805861,0.5219876,0.097426295
889083,0.0056151757,0.15926298,0.83512187
540458,0.0094801765,0.5269717,0.46354815
730701,0.00032902928,0.19668342,0.8029876
501739,0.0013930985,0.5321058,0.46650106
845277,0.0039706943,0.19869667,0.7973326
21073,0.008344018,0.7770637,0.21459228
278995,0.0071427813,0.7542462,0.23861106
121743,0.30768874,0.56738764,0.12492358
766807,0.03829974,0.8070022,0.15469812
403369,0.027792541,0.85430074,0.11790678
1015586,0.0387562,0.68392843,0.27731538
140017,0.002212245,0.10934751,0.8884402
602361,0.0035274408,0.7293918,0.26708078
829763,0.00049685687,0.3597451,0.6397581
843587,0.007990005,0.3730255,0.6189845
788044,0.005150826,0.7069646,0.28788456
625976,0.0006837145,0.3431463,0.65617
473029,0.012732698,0.6035975,0.3836698
860700,0.097930156,0.63392806,0.2681418
108847,0.006918654,0.8115209,0.18156052
581392,0.0008102658,0.42199048,0.5771993
49924,0.0060767857,0.76812834,0.22579487
37053,0.0046168035,0.6629036,0.33247948
817769,0.027272865,0.78318936,0.18953781
949378,0.0049460507,0.20154446,0.7935095
398230,0.00014740937,0.027309217,0.9725434
673683,0.00013232011,0.027442185,0.97242546
685656,0.36386627,0.57069623,0.06543754
939242,0.0066255056,0.35700524,0.6363692
157811,0.0031227209,0.65030354,0.3465737
997295,0.013898841,0.91497374,0.071127385
642220,0.8693801,0.13048244,0.00013746678
50780,0.005514661,0.73203367,0.26245165
76559,0.033230867,0.4104513,0.55631787
450239,0.0025635106,0.54773885,0.44969764
663993,0.00055962295,0.3606517,0.6387887
178605,0.006079406,0.7055709,0.28834966
118766,0.30864623,0.6496751,0.04167865
390110,0.015599469,0.8624134,0.121987194
948858,0.0017498436,0.3981331,0.6001171
12844,0.002542567,0.73554504,0.26191238
80760,0.008572778,0.804395,0.1870322
787545,0.0015990396,0.49205053,0.50635046
882288,0.00029563645,0.039346468,0.9603579
499566,0.015357627,0.8307482,0.1538942
516377,0.036884617,0.7173557,0.24575964
264935,0.03848524,0.67934555,0.28216913
340131,0.0034784162,0.14322421,0.8532974
225783,0.5973527,0.36736983,0.035277493
117786,0.03595619,0.7866038,0.17743999
876491,0.0039810557,0.614248,0.381771
580119,0.43112448,0.56605357,0.002821925
466705,0.10916789,0.5835827,0.3072494
486988,0.01337951,0.8583694,0.12825117
137890,0.6067616,0.2668097,0.12642871
23938,0.019181384,0.83523405,0.14558451
598157,0.012012878,0.73275155,0.2552355
458124,0.004229424,0.28045353,0.715317
994460,0.017154401,0.8685535,0.11429201
747768,0.026647652,0.73342574,0.23992664
20933,0.041121677,0.69887054,0.26000783
595458,0.4772575,0.40289792,0.119844675
64916,0.029073019,0.75307184,0.21785511
300429,0.019155016,0.8299772,0.15086785
826284,0.069504306,0.8872058,0.043289933
725671,0.0055044973,0.4337252,0.56077033
859565,0.025254993,0.8905677,0.08417731
789762,0.03735968,0.48979366,0.4728466
45558,0.0015547909,0.09058878,0.90785646
12175,0.0322593,0.69403625,0.27370453
896702,0.006804808,0.79968214,0.1935131
760950,0.023123773,0.7617722,0.215104
513570,0.005486984,0.82438385,0.17012914
393188,0.00234713,0.64667124,0.35098156
109280,0.018666176,0.8418288,0.13950497
551171,0.13901043,0.6459673,0.21502222
379694,0.89276713,0.10711818,0.00011466133
110148,0.019268123,0.83382386,0.1469081
520311,0.053805858,0.8155644,0.1306298
625214,0.06718208,0.773835,0.15898295
559878,0.0050423536,0.7617344,0.2332232
458134,0.0012088907,0.08219843,0.9165926
905424,0.30962282,0.5861177,0.10425948
292626,0.0019116257,0.38121364,0.61687475
981623,0.01019665,0.7953343,0.194469
701893,0.0024924169,0.52185464,0.47565293
931571,0.00731609,0.6606027,0.33208114
498773,0.4560206,0.32495707,0.21902232
447635,0.024298007,0.9016946,0.07400746
657120,0.0037559574,0.6690793,0.3271648
191985,0.011217899,0.6132878,0.3754943
36793,0.015580368,0.8627682,0.12165145
125768,0.0002434911,0.03447625,0.9652803
143139,0.004439156,0.7863698,0.20919096
887340,0.0033323506,0.7647946,0.23187305
279829,0.007197575,0.832799,0.16000341
774734,0.0059868195,0.45104098,0.5429722
794429,0.6951643,0.30265543,0.0021801873
794711,0.038417615,0.75372,0.20786242
1044981,0.01615549,0.7385497,0.24529476
265888,0.013665637,0.8991323,0.08720201
955529,0.8624471,0.13744578,0.00010709063
735151,0.008647072,0.73611623,0.2552367
69796,0.16171084,0.62882006,0.2094691
272076,0.035187,0.72106314,0.2437498
640641,0.0029886712,0.7026376,0.29437375
319287,0.036462963,0.8581187,0.10541832
594474,0.018608158,0.75076467,0.23062716
63833,0.0054430664,0.5260391,0.4685178
1020511,0.035283186,0.6903282,0.27438858
682722,0.00036924597,0.043168794,0.9564619
698297,0.0032355278,0.207455,0.78930944
459945,0.00994038,0.7314306,0.25862896
569699,0.04104842,0.87034357,0.08860803
389035,0.0037133908,0.7763052,0.21998139
445669,0.10634399,0.58489424,0.30876172
152935,0.77579087,0.22253229,0.0016768295
371050,0.21880905,0.60603815,0.17515281
28091,0.029650707,0.41327477,0.5570745
937527,0.0073873056,0.74519366,0.24741895
22477,0.8163085,0.1824706,0.001220838
725266,0.0001868298,0.14933494,0.85047823
806078,0.019773856,0.85724205,0.12298405
536232,0.022757344,0.8512796,0.12596294
854513,0.01998436,0.30996844,0.6700472
136814,0.006953265,0.82043874,0.17260794
489791,0.0021221992,0.10602025,0.89185756
243185,0.91494685,0.08500995,4.314905e-05
315711,0.72879386,0.22051835,0.050687823
547907,0.027239159,0.87905544,0.09370532
1021849,0.5786833,0.39420733,0.02710928
536873,0.83856213,0.16104926,0.00038866364
552135,0.20003569,0.72902715,0.07093721
878261,0.1047243,0.7305263,0.16474935
50959,0.01046461,0.9338232,0.055712152
129444,0.03556131,0.68958706,0.27485165
869459,0.6451721,0.34478432,0.01004361
70693,0.012131524,0.7465093,0.24135919
387010,0.0024515667,0.6621703,0.33537814
335719,3.9902778e-05,0.0151274605,0.9848326
200873,0.0034335977,0.8024129,0.1941534
589216,0.49263382,0.443782,0.06358412
903852,0.04113383,0.6902482,0.2686179
824982,0.00620672,0.7522034,0.2415898
944285,0.0042594825,0.7765973,0.21914317
291235,0.115297504,0.65866524,0.22603731
189443,0.00037732534,0.040659767,0.958963
360858,0.010742577,0.22248515,0.7667723
292488,0.003245922,0.40809175,0.5886623
954878,0.006313784,0.5917,0.40198618
932587,0.00021564007,0.03798329,0.9618011
1002652,0.13660175,0.72172034,0.1416779
450168,0.0019344233,0.5717701,0.42629555
425337,0.92323995,0.06481436,0.011945698
974508,0.7610792,0.23696645,0.001954366
462335,0.01872023,0.8160533,0.16522655
255956,0.043155562,0.8630129,0.09383152
176496,0.02056839,0.8342939,0.14513776
940762,0.11339044,0.69195914,0.19465046
913340,0.0034787545,0.13528468,0.8612366
685980,0.065275446,0.35775566,0.57696897
1052591,0.03173779,0.38063732,0.5876249
33852,0.0032332097,0.6302978,0.36646897
479015,0.0012121632,0.07903309,0.9197547
875685,0.000111797235,0.024476726,0.9754115
182075,0.28227714,0.53674036,0.18098255
455621,0.019676153,0.8433746,0.13694929
146812,0.03056407,0.77562296,0.19381297
162592,0.32234153,0.47876117,0.19889721
897619,0.23517726,0.42742682,0.3373959
521503,0.018332709,0.84224975,0.1394176
39901,0.01512916,0.7830972,0.2017736
63867,0.0019962015,0.46188635,0.5361175
404942,0.31190377,0.58343446,0.104661725
2431,0.0028151472,0.66906184,0.32812303
45396,0.024659818,0.84552115,0.12981904
238731,0.015054334,0.8729673,0.11197836
824449,0.008448936,0.56763303,0.423918
1002894,0.0013432929,0.44091186,0.55774486
490133,0.7435086,0.25515267,0.0013387308
510537,0.106096074,0.83020425,0.0636997
23979,0.118649535,0.6375428,0.24380769
305254,0.016226172,0.8725722,0.11120161
814980,0.0070206076,0.7854696,0.20750986
37033,0.37762406,0.5136032,0.10877275
96266,0.44092968,0.48220384,0.076866455
988004,0.026797237,0.6963294,0.27687326
898379,0.002058893,0.53591275,0.4620283
422715,9.17096e-05,0.023669327,0.976239
376302,0.014813341,0.73524123,0.2499454
1022331,0.0010299507,0.3494189,0.64955115
449423,0.012649668,0.77132547,0.2160249
222839,0.00024263335,0.03558161,0.96417576
226805,0.010585889,0.77702516,0.212389
898520,0.00486769,0.7809654,0.21416694
860209,0.0008275608,0.44411084,0.5550616
513290,0.00547376,0.59222275,0.4023035
234801,0.021824205,0.35291755,0.6252582
718614,0.0062041758,0.69508594,0.29870984
60861,0.00078451016,0.061800685,0.93741477
259806,0.0012766754,0.24085456,0.7578688
156097,0.0051878346,0.6424837,0.35232842
789554,0.0039597126,0.54043865,0.45560157
949443,0.0113126505,0.7091473,0.2795401
293026,0.0066514337,0.5918038,0.40154478
609978,0.08299377,0.8939337,0.02307256
633081,0.0047101723,0.5708064,0.4244835
764042,0.013358432,0.9130895,0.073552065
992243,0.014935383,0.89942914,0.0856355
562122,0.03250751,0.63947564,0.32801688
81272,0.014913082,0.941058,0.04402892
640110,0.04606808,0.70326626,0.2506657
144047,0.008510464,0.74533194,0.24615763
727137,0.022378135,0.8055956,0.17202628
530013,0.69051313,0.3063521,0.0031347114
94460,0.0106464,0.8220046,0.16734897
828780,0.3709386,0.40494457,0.22411683
586592,0.0057951165,0.7690945,0.22511032
253900,0.017098045,0.74412715,0.23877479
520265,0.60976225,0.38107827,0.009159449
724088,0.019999757,0.7696478,0.21035248
603266,0.07634125,0.67285264,0.25080612
760054,0.4879497,0.49514285,0.016907379
978044,0.058328986,0.6275807,0.31409034
837049,0.60537493,0.38006973,0.014555376
399538,0.0071612196,0.75456357,0.23827524
544187,0.796782,0.20218274,0.0010351832
424429,0.005976795,0.4750111,0.51901203
343079,0.15930504,0.74883574,0.09185915
843360,0.013569506,0.9040335,0.08239694
241954,0.0040578693,0.60241127,0.3935309
162259,0.026796194,0.8478567,0.12534706
175172,0.044135474,0.44754043,0.5083241
346747,0.0021506324,0.7242047,0.2736447
823612,0.27927572,0.57446814,0.14625615
227703,0.00044407064,0.2267253,0.7728306
580176,0.024897946,0.5753179,0.39978415
697927,0.050716847,0.69007516,0.259208
476906,0.029686337,0.5432245,0.42708915
400337,0.4979954,0.45401484,0.04798976
530463,0.012691923,0.9202364,0.0670717
395534,0.7501489,0.24788088,0.001970288
433619,0.46856758,0.47197723,0.05945522
978713,0.37043288,0.51721644,0.112350665
574492,0.1631748,0.7065051,0.13032013
878762,0.009063919,0.46152687,0.52940917
64196,0.019562175,0.8729088,0.10752906
756955,0.76506984,0.23404026,0.0008899921
424863,0.43151644,0.4571344,0.11134919
111665,0.00398546,0.55044717,0.44556737
652334,0.006731448,0.77180856,0.22145993
863345,0.051716667,0.4859906,0.46229282
909400,0.011231159,0.73684406,0.25192475
366853,0.016040318,0.8019344,0.18202522
824128,0.006520794,0.6548533,0.33862594
466070,0.00017677316,0.030980965,0.9688422
1036671,0.015038714,0.9445334,0.040427946
409417,0.013104919,0.8335508,0.15334426
159670,0.017363995,0.87829435,0.10434161
897483,0.015738048,0.80126137,0.18300055
968667,0.005311724,0.8176438,0.17704444
370332,0.099293135,0.6294982,0.27120864
155095,0.66164786,0.33322674,0.005125316
440958,0.08366053,0.70961505,0.20672445
380498,0.31889695,0.65933794,0.021765133
28973,0.011736564,0.9192867,0.068976715
797503,0.02677138,0.8398656,0.13336296
79447,0.038815755,0.84428585,0.116898455
1018889,0.019601837,0.85603815,0.12436006
238146,0.020266172,0.69382757,0.28590623
321218,0.1364423,0.64501894,0.2185388
82275,0.03250184,0.74890876,0.21858935
617030,0.28752598,0.60921144,0.1032626
569167,0.014099283,0.8672192,0.118681505
1037881,0.04518489,0.7102607,0.24455437
188847,0.028954932,0.7678175,0.20322758
446740,0.0021169693,0.22229502,0.77558804
53379,0.028393395,0.85978013,0.111826465
1018304,0.32610178,0.5885579,0.08534034
1050439,0.035715293,0.77043647,0.19384821
22250,0.04937975,0.5383804,0.41223985
987541,0.0024624714,0.48189402,0.5156435
813075,0.2962705,0.6549242,0.04880529
162890,0.0031948553,0.71972126,0.27708393
270300,0.014059618,0.89905816,0.0868823
812397,0.10218656,0.57166517,0.32614833
611907,0.14209525,0.7945142,0.063390605
342912,0.005002001,0.4622081,0.5327899
668116,0.0005585088,0.048586875,0.95085466
519897,0.024476688,0.75385994,0.22166337
910952,0.03983838,0.8430577,0.11710388
485401,0.0188509,0.85765785,0.123491235
483367,0.005686737,0.73182636,0.26248682
34074,0.0010379864,0.13230291,0.86665916
571010,0.0004332866,0.049248796,0.95031786
771332,0.0990196,0.5680212,0.33295926
410223,0.28409588,0.62485117,0.09105297
621133,0.0022706604,0.11185815,0.8858712
90363,0.019439531,0.89540464,0.08515586
117409,0.0021539768,0.44493243,0.5529136
49693,0.010896975,0.27326757,0.71583545
162486,0.007227874,0.5429601,0.44981202
364868,0.004366786,0.20469841,0.7909348
464523,0.019735383,0.9000439,0.08022072
154204,0.014181522,0.8965686,0.089249894
186649,0.013592152,0.89115626,0.09525167
623276,0.045577075,0.8123117,0.14211117
116028,0.002924764,0.556537,0.44053823
302257,0.00017677316,0.030980965,0.9688422
875508,0.32297453,0.5578446,0.11918089
335213,0.31728217,0.4071373,0.27558059
140926,0.002320535,0.5764165,0.42126295
2592,0.02251926,0.8112614,0.16621926
871166,0.2868564,0.3265218,0.3866218
338934,0.018683812,0.8351474,0.14616877
854024,0.0013039375,0.083982214,0.9147138
947930,0.056784026,0.6803673,0.26284873
816558,0.014536784,0.8523312,0.1331321
540095,0.008051576,0.5712492,0.42069927
41808,0.014268355,0.88078254,0.10494912
153677,0.01788105,0.9109248,0.071194135
746577,0.003911684,0.78670806,0.2093803
877983,0.00052478584,0.24852902,0.75094616
855245,0.0008014007,0.30445784,0.6947408
573376,0.48704553,0.47560614,0.037348356
535728,0.0009796119,0.50432473,0.4946957
602480,0.12717013,0.8006996,0.07213029
541990,0.00033052737,0.20143452,0.79823494
368381,0.028747117,0.82317114,0.14808178
325563,0.07191581,0.8944982,0.03358588
554735,0.014328899,0.81331867,0.17235246
927008,0.0007301199,0.44915542,0.55011445
201509,0.0019887222,0.5819677,0.4160436
51648,0.14525995,0.61513275,0.23960738
851777,0.016084317,0.8621068,0.1218089
121674,0.005213624,0.5898443,0.40494207
73231,0.00086672266,0.067689866,0.9314434
465389,7.677793e-05,0.021573415,0.9783498
660848,0.001990102,0.53657377,0.4614361
607851,0.0038938725,0.60546476,0.39064136
432385,0.1074341,0.57872885,0.313837
162179,0.0031239262,0.24918836,0.74768776
416918,0.033970114,0.69440705,0.2716229
600013,0.019481834,0.83824295,0.14227518
103060,0.0002241381,0.036372665,0.9634032
100208,8.99288e-05,0.018044846,0.9818652
859713,0.018640278,0.7570179,0.22434185
807676,0.035635646,0.6508449,0.31351942
736970,0.032000747,0.7573945,0.21060477
873256,0.012400541,0.6952745,0.292325
130852,0.0022127924,0.09527395,0.90251327
471127,0.9338317,0.05985343,0.0063149817
515735,0.060648315,0.7307802,0.20857148
391487,0.008642414,0.74002045,0.2513371
888412,0.120373935,0.8673217,0.012304387
886579,0.0012371034,0.29326826,0.70549464
950577,0.04815099,0.89505416,0.05679479
1032322,0.016262785,0.7872128,0.19652438
133859,0.002528383,0.47326458,0.524207
892582,0.047326937,0.8592756,0.09339758
643042,0.6132853,0.37505335,0.011661358
405468,0.01795979,0.78211886,0.19992132
69210,0.032625705,0.41779315,0.5495811
151853,0.5758295,0.3969034,0.027267035
457250,0.00037777802,0.04529831,0.9543239
321288,0.004599814,0.3374672,0.65793294
195284,0.04160804,0.8342125,0.12417944
404862,0.6214028,0.36784053,0.010756637
724939,0.020209603,0.839943,0.13984734
928631,0.64895517,0.33898953,0.012055294
877056,0.005891973,0.75307256,0.24103546
938546,0.0005716547,0.051132124,0.9482962
143917,0.11668466,0.780148,0.10316732
14276,0.18936191,0.6175691,0.19306901
481614,0.3266399,0.5558688,0.11749136
856915,0.0059824274,0.78299695,0.21102056
168151,0.0055910605,0.7825252,0.21188374
946358,0.0186974,0.85402954,0.12727302
952919,0.0594792,0.67768776,0.26283306
565964,0.016556177,0.31790406,0.66553974
660873,0.0025096152,0.82520247,0.17228787
312582,0.6223005,0.36648494,0.011214509
934950,0.010532549,0.7439287,0.24553883
259075,0.011368685,0.8127166,0.17591469
177772,0.008865,0.42016244,0.57097256
685428,0.0067509366,0.71522963,0.2780194
420130,0.00901234,0.52077633,0.4702113
18734,0.025853144,0.34620914,0.62793773
715923,0.04338805,0.8568276,0.09978443
286271,0.0033868107,0.71968734,0.27692592
943593,0.040591046,0.87067896,0.08872994
627862,0.0032373192,0.7267386,0.27002412
178124,0.019170716,0.85722476,0.123604566
899268,0.004331739,0.8128847,0.18278357
549513,0.00011196004,0.02468586,0.97520214
528218,0.0021590285,0.84820336,0.14963765
297493,0.0032518597,0.70817,0.28857806
357657,0.0033925383,0.64341193,0.35319546
841493,0.052045595,0.7061524,0.241802
54974,0.0004113947,0.09291325,0.9066753
679421,0.0046498924,0.6693253,0.3260248
126311,0.012137787,0.31674546,0.6711167
392694,0.027556194,0.82966423,0.14277963
559584,0.008616637,0.6268633,0.36452
778053,0.0019165791,0.49891964,0.49916372
944390,0.0687073,0.8911416,0.040151156
768332,0.0059340294,0.82602745,0.16803856
758338,0.020388981,0.29202545,0.68758553
123630,0.061449986,0.3710126,0.5675374
2381,0.0044309013,0.7634694,0.2320997
209572,0.001961848,0.512289,0.48574913
769788,0.7301225,0.26815948,0.0017179933
6348,0.2642465,0.599026,0.13672748
880801,0.024034705,0.71664083,0.2593245
623084,0.0036591042,0.35870314,0.63763773
431105,0.0073589147,0.71480036,0.27784073
19406,0.001774102,0.3996993,0.5985266
1467,0.0029346235,0.81613123,0.18093413
675565,0.027236087,0.4218605,0.5509034
57672,0.003047587,0.72348756,0.2734649
865562,0.780181,0.21915674,0.00066232926
221272,0.0034421626,0.83795696,0.1586008
400542,0.013639809,0.89416873,0.09219155
1047757,0.00018798557,0.032499477,0.9673126
365600,0.036763765,0.47089484,0.49234137
593798,0.0040626936,0.6577232,0.33821413
426843,0.10117216,0.5675208,0.33130702
81402,0.0033163303,0.14060828,0.85607547
497755,0.41396862,0.5335741,0.052457243
822937,0.8966494,0.10327763,7.299189e-05
1037287,0.0005431108,0.30535823,0.69409865
380864,0.0025551037,0.61045885,0.38698602
81088,0.015829349,0.7848436,0.19932707
304821,0.63721365,0.27393267,0.08885372
950468,0.002801508,0.36599532,0.6312032
20820,0.00022236946,0.033205904,0.9665717
568566,0.0028339191,0.43862918,0.5585368
287768,0.0016826944,0.18133336,0.81698394
662573,0.23919956,0.41448388,0.34631655
977292,0.015616974,0.88714826,0.09723484
598868,0.004064429,0.6130793,0.38285622
471938,0.21081617,0.6010045,0.18817928
345204,0.0008826801,0.073676765,0.92544055
281690,0.00014287508,0.029532922,0.9703242
564417,0.0023496228,0.6232329,0.37441736
743142,0.09243551,0.76673067,0.14083378
102036,0.016403003,0.76675177,0.21684523
232613,0.00039191116,0.040888716,0.95871943
173481,0.020872278,0.83245987,0.1466679
988557,0.0024172412,0.8148167,0.18276604
470739,0.24729618,0.50408435,0.24861947
615003,0.028439386,0.712879,0.25868163
399925,0.0037268354,0.43383956,0.5624336
464292,0.020241667,0.8270091,0.15274923
840047,0.008923735,0.61752695,0.3735493
1042114,0.04384817,0.89614123,0.06001062
720819,0.75136495,0.2481747,0.0004604009
515712,0.20119718,0.6377343,0.16106859
485443,0.009182464,0.81928974,0.17152777
881176,0.27962875,0.59118754,0.12918371
955541,0.017248278,0.8942273,0.08852445
631285,0.5010402,0.4455412,0.05341858
846635,5.899383e-05,0.015246004,0.984695
648689,0.0025090568,0.8085459,0.18894504
457239,0.8250424,0.17460908,0.0003484937
227411,0.003292179,0.6031355,0.39357227
473865,0.044692904,0.86611164,0.089195445
125406,0.00026947682,0.03695675,0.96277374
1046071,0.036720052,0.7059757,0.2573043
404137,0.00030302952,0.05343461,0.94626236
522023,0.17934313,0.6601953,0.1604616
595530,0.009955204,0.21224582,0.777799
832489,0.055960223,0.7211895,0.22285034
837826,0.005163264,0.805578,0.18925868
1000007,0.0022180805,0.36211723,0.6356647
709678,0.003182531,0.6804597,0.31635782
274140,0.00015358298,0.032214154,0.96763223
568452,0.011190513,0.74755156,0.2412579
428054,0.0037714853,0.629808,0.36642048
729936,0.6266717,0.3020047,0.071323626
673921,0.0751745,0.7884147,0.13641077
81742,0.005170246,0.6652348,0.329595
1031380,0.515992,0.48277378,0.0012341993
37112,0.0005074468,0.055671137,0.9438214
686598,0.16933967,0.61631775,0.21434255
771510,0.03752947,0.72116286,0.24130769
668605,0.35989845,0.44817173,0.19192985
521368,0.0025664065,0.47883412,0.5185995
776818,0.017551683,0.87116635,0.11128194
210877,0.0044644945,0.79267544,0.20286016
43757,0.00033127845,0.04988215,0.94978654
982075,0.48685834,0.40591043,0.107231215
677124,0.017907374,0.87541324,0.10667937
344423,0.001988173,0.5865547,0.41145712
620221,0.018251901,0.77342075,0.20832735
31851,0.0024860064,0.7668971,0.23061688
479732,0.0014439388,0.094560035,0.90399605
497301,0.029854648,0.69569224,0.2744532
829070,0.0001653537,0.034896016,0.96493864
769572,0.5680539,0.28399715,0.14794894
705418,0.0012997065,0.2919432,0.7067571
742517,0.04184657,0.5290084,0.42914504
920666,0.020003147,0.87032956,0.10966731
62572,0.016788432,0.8839364,0.09927516
352278,0.79226327,0.20653611,0.0012005637
170705,0.0035971515,0.7488418,0.24756095
368859,0.0026889176,0.69177413,0.30553696
846613,0.0011490934,0.07141553,0.9274354
153841,0.003124083,0.70100814,0.2958678
188066,0.33286577,0.554628,0.11250623
752729,0.0016704216,0.5102436,0.48808596
359691,0.0025714296,0.56083727,0.43659124
161013,0.004555823,0.53939766,0.45604652
587203,0.014913133,0.8917112,0.09337561
240922,0.03768736,0.40073064,0.56158197
162725,0.0029832749,0.29297352,0.7040432
318262,0.004112711,0.7858832,0.21000409
1020128,0.016076807,0.8905721,0.09335117
387264,0.032707915,0.78830516,0.178987
198720,0.872697,0.12707761,0.00022533038
602199,0.32657132,0.43980253,0.23362611
705824,0.0031243572,0.4558904,0.5409852
480915,0.00024701192,0.035807043,0.96394587
1048262,0.0122434385,0.70507646,0.2826801
982244,0.009441395,0.9062266,0.084332004
478249,0.04619027,0.46567965,0.48813012
417665,0.015991922,0.31384507,0.67016304
394211,0.05853667,0.85278964,0.08867364
699544,0.012870227,0.80159825,0.18553153
848374,0.0054721553,0.75771546,0.23681238
1028216,0.008462929,0.7452686,0.24626851
961079,0.3273704,0.44857997,0.22404961
546887,0.5011389,0.4662151,0.032645985
1046366,0.015269039,0.81423205,0.17049894
594248,0.071698464,0.8734355,0.05486609
979202,0.005181399,0.745013,0.24980554
727995,0.012198739,0.8328005,0.15500078
156637,0.01938314,0.88793725,0.09267964
51489,0.009092142,0.7022232,0.28868464
331320,0.5606959,0.42356637,0.015737716
443507,0.62452215,0.36539575,0.010082098
170357,0.0025287024,0.7409651,0.25650615
189652,0.00042974428,0.04232484,0.95724547
499405,0.88487995,0.11210659,0.0030134532
69478,0.003722562,0.5983461,0.3979313
177197,0.000114908085,0.02623484,0.9736502
642027,0.03944335,0.7129726,0.24758403
639075,0.0051551135,0.6862649,0.30858
249829,0.011010443,0.35341695,0.6355726
83286,0.11644047,0.78078425,0.10277523
8715,0.016895691,0.87020993,0.11289435
717808,0.00043184226,0.21278584,0.78678226
375444,0.30739468,0.6008991,0.09170628
738148,0.71477026,0.26191399,0.02331578
356105,0.105799116,0.5874934,0.3067074
1002177,0.031079965,0.8380818,0.13083816
923825,0.017941413,0.9159993,0.066059306
46261,0.010592003,0.22754303,0.76186496
1028124,0.0026115347,0.5833268,0.4140616
258431,0.0030054182,0.58645475,0.41053987
56815,0.0035440587,0.773818,0.22263792
557993,0.0037969525,0.77413225,0.22207083
591984,0.45802602,0.42552665,0.11644732
671059,0.5999307,0.38213912,0.01793016
425699,0.0010448577,0.29284802,0.70610714
6559,0.0139040705,0.8842231,0.101872794
257832,0.813163,0.1857885,0.0010485159
803576,0.053340454,0.72201675,0.22464281
496847,0.0022680974,0.5629185,0.4348134
791597,0.19996145,0.719442,0.0805965
32671,0.0032399697,0.6049252,0.3918348
1045257,0.4123955,0.5612001,0.02640443
283754,0.001606597,0.2699913,0.72840214
806156,0.019884765,0.71604687,0.2640684
492670,0.044116788,0.6898516,0.2660316
896602,0.0052747806,0.76029027,0.23443498
812802,0.0031820203,0.77039677,0.22642119
1035488,0.008844392,0.58127904,0.40987659
46554,0.0072455057,0.72541934,0.26733512
986686,0.0028230126,0.5792487,0.4179282
589861,0.0054911324,0.4818681,0.5126408
451376,0.003264081,0.35843495,0.63830096
965674,0.1501442,0.7483333,0.10152249
384538,0.077955395,0.805366,0.11667869
955342,0.0003943901,0.05260957,0.946996
135447,0.0026835513,0.57600623,0.42131016
423103,0.02512659,0.34885406,0.62601936
