,rndf1,rndf2,rndf3
40128,0.01,0.6,0.39
40129,0.44333333333333336,0.5466666666666666,0.01
40130,0.0,0.7775,0.2225
40131,0.0,0.2833333333333333,0.7166666666666666
40132,0.1,0.8,0.1
40133,0.0,0.04,0.96
40134,0.0,1.0,0.0
40135,0.0,1.0,0.0
40136,0.09,0.39,0.52
40137,0.01,0.3233333333333333,0.6666666666666665
40138,0.12,0.44,0.44
40139,0.0,0.14,0.86
40140,0.11,0.89,0.0
40141,0.23,0.77,0.0
40142,0.04,0.9,0.06
40143,0.01,0.67,0.32
40144,0.03,0.8,0.17
40145,0.0,0.24,0.76
40146,0.01,0.23,0.76
40147,0.0,0.5133333333333333,0.48666666666666664
40148,0.04,0.53,0.43
40149,0.0,0.69,0.31
40150,0.03,0.255,0.715
40151,0.09,0.75,0.16
40152,0.0,0.86,0.14
40153,0.02,0.85,0.13
40154,0.02,0.62,0.36
40155,0.0,0.71,0.29
40156,0.0,0.1,0.9
40157,0.0,0.5066666666666666,0.4933333333333334
40158,0.01,0.68,0.31
40159,0.0,0.8791666666666668,0.12083333333333333
40160,0.0,0.98,0.02
40161,0.0,0.8,0.2
40162,0.46,0.3725,0.1675
40163,0.0,0.83,0.17
40164,0.27,0.68,0.05
40165,0.0,0.68,0.32
40166,0.0,0.26,0.74
40167,0.12,0.77,0.11
40168,0.05,0.65,0.3
40169,0.0,0.85,0.15
40170,0.09,0.88,0.03
40171,0.54,0.43,0.03
40172,0.0,0.4451666666666667,0.5548333333333333
40173,0.02,0.81,0.17
40174,0.04,0.8999999999999999,0.06
40175,0.16,0.81,0.03
40176,0.006666666666666666,0.29,0.7033333333333335
40177,0.1,0.78,0.12
40178,0.0,0.05,0.95
40179,0.01,0.78,0.21
40180,0.0,0.364,0.636
40181,0.0,0.89,0.11
40182,0.33,0.63,0.04
40183,0.0,0.9166666666666665,0.08333333333333334
40184,0.0,0.0,1.0
40185,0.0,0.1075,0.8925
40186,0.03,0.61,0.36
40187,0.42333333333333334,0.5766666666666667,0.0
40188,0.5318333333333334,0.4481666666666666,0.02
40189,0.21,0.62,0.17
40190,0.04,0.92,0.04
40191,0.17,0.74,0.09
40192,0.49,0.39,0.12
40193,0.06,0.79,0.15
40194,0.0,0.8,0.2
40195,0.0,0.04,0.96
40196,0.75,0.25,0.0
40197,0.0,0.53,0.47
40198,0.0,0.31849999999999995,0.6815000000000001
40199,0.0,0.65,0.35
40200,0.0,0.83,0.17
40201,0.0,0.74,0.26
40202,0.0,0.17833333333333332,0.8216666666666665
40203,0.0,0.8541666666666665,0.14583333333333334
40204,0.07,0.73,0.2
40205,0.0,0.13,0.87
40206,0.0,0.53,0.47
40207,0.02,0.425,0.555
40208,0.01,0.89,0.1
40209,0.0,0.6358333333333333,0.36416666666666664
40210,0.0,0.75,0.25
40211,0.0,0.355,0.645
40212,0.07,0.79,0.14
40213,0.29137301587301584,0.5737539682539682,0.1348730158730159
40214,0.5,0.48,0.02
40215,0.015,0.72,0.265
40216,0.0,0.87,0.13
40217,0.0,0.49,0.51
40218,0.0,0.17,0.83
40219,0.03,0.87,0.1
40220,0.0,0.29,0.71
40221,0.0,0.6891666666666666,0.3108333333333333
40222,0.0,0.84,0.16
40223,0.05,0.735,0.215
40224,0.02,0.46,0.52
40225,0.09,0.22,0.69
40226,0.0,0.9568095238095238,0.043190476190476196
40227,0.0,0.28,0.72
40228,0.01,0.43016666666666664,0.5598333333333333
40229,0.38,0.61,0.01
40230,0.66,0.0,0.34
40231,0.01,0.89,0.1
40232,0.0,0.06,0.94
40233,0.64,0.36,0.0
40234,0.01,0.8775,0.1125
40235,0.09333333333333332,0.7966666666666665,0.11
40236,0.0,0.3786190476190477,0.6213809523809524
40237,0.14,0.72,0.14
40238,0.02,0.67,0.31
40239,0.11,0.725,0.165
40240,0.0,0.76,0.24
40241,0.0,0.0967857142857143,0.9032142857142857
40242,0.84,0.16,0.0
40243,0.0,0.21,0.79
40244,0.2,0.77,0.03
40245,0.14,0.58,0.28
40246,0.06,0.7325,0.2075
40247,0.0,0.12233333333333332,0.8776666666666667
40248,0.29,0.68,0.03
40249,0.02,0.845,0.135
40250,0.28,0.67,0.05
40251,0.03,0.91,0.06
40252,0.0,0.65,0.35
40253,0.0,0.39,0.61
40254,0.0,0.59,0.41
40255,0.0,0.84,0.16
40256,0.0,0.51,0.49
40257,0.0,0.18,0.82
40258,0.01,0.4,0.59
40259,0.0,0.32166666666666666,0.6783333333333332
40260,0.0,0.65,0.35
40261,0.03,0.94,0.03
40262,0.12,0.71,0.17
40263,0.01,0.87,0.12
40264,0.0,0.92,0.08
40265,0.0,0.08833333333333333,0.9116666666666666
40266,0.0,0.11166666666666666,0.8883333333333333
40267,0.0,0.59,0.41
40268,0.02,0.62,0.36
40269,0.51,0.45,0.04
40270,0.02,0.82,0.16
40271,0.18,0.7609999999999999,0.059000000000000004
40272,0.05,0.88,0.07
40273,0.0,0.92,0.08
40274,0.0,0.44,0.56
40275,0.08,0.63,0.29
40276,0.01,0.54875,0.44125
40277,0.53,0.47,0.0
40278,0.0,0.06,0.94
40279,0.05,0.7,0.25
40280,0.03,0.72,0.25
40281,0.0,0.85,0.15
40282,0.0,0.7889761904761905,0.2110238095238095
40283,0.0,0.6,0.4
40284,0.0,0.69,0.31
40285,0.05,0.91,0.04
40286,0.35,0.58,0.07
40287,0.0,1.0,0.0
40288,0.01,0.49,0.5
40289,0.23,0.59,0.18
40290,0.02,0.77,0.21
40291,0.01,0.93,0.06
40292,0.0,0.15,0.85
40293,0.0,0.93,0.07
40294,0.0,0.66,0.34
40295,0.02,0.33,0.65
40296,0.0,0.01,0.99
40297,0.05,0.76,0.19
40298,0.0,0.87,0.13
40299,0.0,0.54,0.46
40300,0.03,0.2,0.77
40301,0.06,0.87,0.07
40302,0.0,0.06,0.94
40303,0.0,0.83,0.17
40304,0.0,0.46,0.54
40305,0.26,0.72,0.02
40306,0.0,0.82,0.18
40307,0.0,0.09,0.91
40308,0.0,0.81,0.19
40309,0.01,0.76,0.23
40310,0.0,0.65,0.35
40311,0.41,0.55,0.04
40312,0.06,0.62,0.32
40313,0.0,0.96,0.04
40314,0.0,0.22,0.78
40315,0.01,0.708,0.282
40316,0.33549999999999996,0.6445000000000001,0.02
40317,0.0,0.64,0.36
40318,0.0,0.11,0.89
40319,0.0,0.975,0.025
40320,0.21833333333333332,0.7616666666666667,0.02
40321,0.08,0.85,0.07
40322,0.0,0.2595,0.7404999999999999
40323,0.0,0.5075,0.4925
40324,0.0,0.21,0.79
40325,0.0,0.9,0.1
40326,0.025,0.635,0.34
40327,0.03,0.57,0.4
40328,0.4,0.54,0.06
40329,0.0,0.73,0.27
40330,0.0,1.0,0.0
40331,0.18,0.77,0.05
40332,0.99,0.01,0.0
40333,0.82,0.18,0.0
40334,0.24,0.67,0.09
40335,0.295,0.695,0.01
40336,0.12,0.78,0.1
40337,0.195,0.805,0.0
40338,0.0,0.07,0.93
40339,0.0,0.99,0.01
40340,0.0,0.81,0.19
40341,0.0,0.05,0.95
40342,0.01,0.36,0.63
40343,0.01,0.57,0.42
40344,0.0,0.65,0.35
40345,0.0,1.0,0.0
40346,0.06,0.71,0.23
40347,0.02,0.81,0.17
40348,0.0,0.84,0.16
40349,0.82,0.18,0.0
40350,0.0,0.67,0.33
40351,0.0,0.02,0.98
40352,0.04,0.91,0.05
40353,0.0,0.16,0.84
40354,0.0,0.07,0.93
40355,0.14849999999999997,0.6615000000000001,0.19
40356,0.08,0.75,0.17
40357,0.13,0.825,0.045
40358,0.0,0.08,0.92
40359,0.0,0.04,0.96
40360,0.0,0.0,1.0
40361,0.23,0.64,0.13
40362,0.0,0.76,0.24
40363,0.01,0.84,0.15
40364,0.02,0.88,0.1
40365,0.0,0.0,1.0
40366,0.0,0.56,0.44
40367,0.0,0.73,0.27
40368,0.03,0.95,0.02
40369,0.05,0.9,0.05
40370,0.0,0.37,0.63
40371,0.0,0.35,0.65
40372,0.01,0.89,0.1
40373,0.0,0.35,0.65
40374,0.01,0.7866666666666666,0.2033333333333333
40375,0.0,0.25,0.75
40376,0.165,0.735,0.1
40377,0.02,0.9258333333333333,0.05416666666666666
40378,0.0,0.08428571428571428,0.9157142857142857
40379,0.04,0.74,0.22
40380,0.0,0.6756666666666666,0.32433333333333336
40381,0.0,0.07,0.93
40382,0.01,0.9,0.09
40383,0.0,0.16,0.84
40384,0.25333333333333335,0.7466666666666667,0.0
40385,0.06,0.85,0.09
40386,0.41,0.57,0.02
40387,0.0,0.08,0.92
40388,0.2,0.64,0.16
40389,0.28,0.68,0.04
40390,0.02,0.74,0.24
40391,0.01,0.265,0.725
40392,0.62,0.38,0.0
40393,0.0025,0.8258333333333334,0.17166666666666663
40394,0.0075,0.9625,0.03
40395,0.5508333333333333,0.44049999999999995,0.008666666666666666
40396,0.0,1.0,0.0
40397,0.0,0.91,0.09
40398,0.03,0.5411666666666667,0.4288333333333334
40399,0.67,0.33,0.0
40400,0.59,0.39,0.02
40401,0.0,0.75,0.25
40402,0.58,0.41,0.01
40403,0.12,0.84,0.04
40404,0.0,0.05,0.95
40405,0.0,0.18,0.82
40406,0.0,0.29,0.71
40407,0.0,0.56,0.44
40408,0.0,0.92,0.08
40409,0.01,0.44,0.55
40410,0.05,0.95,0.0
40411,0.0,0.27,0.73
40412,0.0,0.47,0.53
40413,0.0,0.44,0.56
40414,0.0,0.39,0.61
40415,0.37,0.62,0.01
40416,0.0,0.695,0.305
40417,0.0,0.2425,0.7575
40418,0.0,0.85,0.15
40419,0.0,0.86,0.14
40420,0.0,0.49,0.51
40421,0.0,0.68,0.32
40422,0.0,0.5133333333333333,0.48666666666666664
40423,0.01,0.89,0.1
40424,0.1,0.77,0.13
40425,0.12,0.595,0.285
40426,0.03,0.96,0.01
40427,0.0,0.10595238095238095,0.894047619047619
40428,0.01,0.9,0.09
40429,0.0,0.58,0.42
40430,0.0,0.02,0.98
40431,0.74,0.24,0.02
40432,0.0,0.77,0.23
40433,0.0,0.12,0.88
40434,0.0,0.43,0.57
40435,0.0,0.505,0.495
40436,0.0,0.02,0.98
40437,0.0,0.1,0.9
40438,0.1,0.63,0.27
40439,0.0,0.02,0.98
40440,0.0,0.52,0.48
40441,0.0,0.96,0.04
40442,0.0,0.28,0.72
40443,0.0,0.15,0.85
40444,0.36,0.63,0.01
40445,0.46,0.42,0.12
40446,0.0,0.2196904761904762,0.7803095238095239
40447,0.0,0.7,0.3
40448,0.56,0.44,0.0
40449,0.02,0.76,0.22
40450,0.0,0.166,0.8340000000000001
40451,0.4795000000000001,0.5205,0.0
40452,0.13,0.53,0.34
40453,0.01,0.32799999999999996,0.662
40454,0.2,0.7,0.1
40455,0.55,0.35,0.1
40456,0.01,0.64,0.35
40457,0.36,0.55,0.09
40458,0.02,0.8,0.18
40459,0.05,0.56,0.39
40460,0.06,0.87,0.07
40461,0.0,0.42,0.58
40462,0.51,0.49,0.0
40463,0.65,0.33,0.02
40464,0.55,0.45,0.0
40465,0.0,0.6,0.4
40466,0.0,0.35,0.65
40467,0.0,0.48,0.52
40468,0.21,0.75,0.04
40469,0.0,0.98,0.02
40470,0.03,0.67,0.3
40471,0.0,0.43,0.57
40472,0.0,0.25466666666666665,0.7453333333333334
40473,0.07,0.68,0.25
40474,0.0,0.3425,0.6575
40475,0.0,0.57,0.43
40476,0.0,0.5966666666666667,0.40333333333333327
40477,0.01,0.9,0.09
40478,0.01,0.515,0.475
40479,0.5433333333333333,0.37666666666666665,0.08
40480,0.04,0.71,0.25
40481,0.0,0.005,0.995
40482,0.02,0.45,0.53
40483,0.08,0.81,0.11
40484,0.0,0.92,0.08
40485,0.0,0.74,0.26
40486,0.0,0.6533333333333334,0.34666666666666673
40487,0.0,0.64,0.36
40488,0.29,0.655,0.055
40489,0.0,0.29,0.71
40490,0.78,0.22,0.0
40491,0.0,0.0,1.0
40492,0.27,0.62,0.11
40493,0.01,0.3,0.69
40494,0.0,0.81,0.19
40495,0.0,0.19,0.81
40496,0.43,0.5,0.07
40497,0.02,0.35,0.63
40498,0.0,0.75,0.25
40499,0.05,0.86,0.09
40500,0.01,0.96,0.03
40501,0.0,0.595,0.405
40502,0.73,0.2,0.07
40503,0.06,0.9,0.04
40504,0.26333333333333336,0.6466666666666666,0.09
40505,0.0,0.06,0.94
40506,0.42,0.51,0.07
40507,0.3175,0.6825,0.0
40508,0.0,0.3025,0.6975
40509,0.0,0.81,0.19
40510,0.32,0.40666666666666673,0.2733333333333333
40511,0.0,0.9,0.1
40512,0.0,0.16,0.84
40513,0.58,0.39,0.03
40514,0.02,0.89,0.09
40515,0.013333333333333332,0.5666666666666667,0.42
40516,0.04,0.52,0.44
40517,1.0,0.0,0.0
40518,0.0,0.47,0.53
40519,0.06766666666666667,0.7723333333333333,0.16
40520,0.15,0.82,0.03
40521,0.0,0.39,0.61
40522,0.99,0.01,0.0
40523,0.0,0.5,0.5
40524,0.01,0.8266666666666665,0.16333333333333336
40525,0.29,0.67,0.04
40526,0.03,0.93,0.04
40527,0.01,0.74,0.25
40528,0.0,0.91,0.09
40529,0.0,0.9166666666666667,0.08333333333333331
40530,0.18,0.64,0.18
40531,0.12,0.53,0.35
40532,0.32,0.66,0.02
40533,0.01,0.9066666666666667,0.08333333333333331
40534,0.12,0.85,0.03
40535,0.0,0.615,0.385
40536,0.1825,0.7175,0.1
40537,0.0,0.03,0.97
40538,0.0,0.10852380952380952,0.8914761904761904
40539,0.1,0.75,0.15
40540,0.13,0.84,0.03
40541,0.0,0.43,0.57
40542,0.0,0.75,0.25
40543,0.06,0.79,0.15
40544,0.07,0.8,0.13
40545,0.5883333333333334,0.31166666666666665,0.1
40546,0.01,0.82,0.17
40547,0.23,0.67,0.1
40548,0.0,0.35,0.65
40549,0.0,0.62,0.38
40550,0.01,0.64,0.35
40551,0.01,0.84,0.15
40552,0.0,0.17,0.83
40553,0.0,1.0,0.0
40554,0.02,0.8808333333333332,0.09916666666666667
40555,0.0,0.166,0.8340000000000001
40556,0.23,0.6,0.17
40557,0.0,0.82,0.18
40558,0.03,0.81,0.16
40559,0.0,0.67,0.33
40560,0.02,0.518,0.462
40561,0.0,0.26,0.74
40562,0.18,0.82,0.0
40563,0.01,0.22,0.77
40564,0.0,0.47,0.53
40565,0.16,0.7,0.14
40566,0.01,0.8240000000000001,0.166
40567,0.0,0.51,0.49
40568,0.0,0.02,0.98
40569,0.14,0.7608333333333335,0.09916666666666667
40570,0.0,0.175,0.825
40571,0.21,0.57,0.22
40572,0.02,0.71,0.27
40573,0.0,0.28,0.72
40574,0.17,0.74,0.09
40575,0.0,0.07,0.93
40576,0.0,0.6486666666666667,0.3513333333333334
40577,0.01,0.565,0.425
40578,0.0,0.8075,0.1925
40579,0.7,0.29,0.01
40580,0.01,0.89,0.1
40581,0.04,0.96,0.0
40582,0.0,0.5375,0.4625000000000001
40583,0.0,0.0,1.0
40584,0.306,0.624,0.07
40585,0.0,0.86,0.14
40586,0.0,0.75,0.25
40587,0.74,0.18,0.08
40588,0.04,0.82,0.14
40589,0.02,0.92,0.06
40590,0.0,0.69,0.31
40591,0.0,0.83,0.17
40592,0.0,0.38,0.62
40593,0.045,0.945,0.01
40594,0.17833333333333334,0.7616666666666666,0.06
40595,0.0,0.94,0.06
40596,0.02,0.75,0.23
40597,0.0,0.17,0.83
40598,0.0,0.82,0.18
40599,0.03,0.32,0.65
40600,0.03,0.8733333333333333,0.09666666666666668
40601,0.0,0.1,0.9
40602,0.04,0.45,0.51
40603,0.26,0.71,0.03
40604,0.0,0.84,0.16
40605,0.0,0.215,0.785
40606,0.0,0.5863333333333333,0.41366666666666674
40607,0.5265,0.4035,0.07
40608,0.0,0.66,0.34
40609,0.71,0.27,0.02
40610,0.67,0.32,0.01
40611,0.0,0.29,0.71
40612,0.0,0.86,0.14
40613,0.0,0.0,1.0
40614,0.84,0.16,0.0
40615,0.04,0.84,0.12
40616,0.01,0.82,0.17
40617,0.02,0.43,0.55
40618,0.49,0.51,0.0
40619,0.0,0.96,0.04
40620,0.02,0.82,0.16
40621,0.0,0.7633333333333333,0.23666666666666664
40622,0.0,0.01,0.99
40623,0.0,0.0,1.0
40624,0.31,0.518,0.172
40625,0.19,0.77,0.04
40626,0.0,0.77,0.23
40627,0.06,0.77,0.17
40628,0.0,0.39,0.61
40629,0.05,0.84,0.11
40630,0.0,0.86,0.14
40631,0.0,0.598,0.402
40632,0.0,0.46,0.54
40633,0.0,0.01,0.99
40634,0.0,0.98,0.02
40635,0.03,0.45,0.52
40636,0.04,0.94,0.02
40637,0.01,0.76,0.23
40638,0.0,0.83,0.17
40639,0.0,0.72,0.28
40640,0.0,0.09,0.91
40641,0.0,0.2,0.8
40642,0.16,0.76,0.08
40643,0.01,0.44,0.55
40644,0.0,0.635,0.365
40645,0.0,0.12,0.88
40646,0.0,0.93,0.07
40647,0.06,0.51,0.43
40648,0.09,0.24,0.67
40649,0.0,0.04,0.96
40650,0.17,0.69,0.14
40651,0.0,0.06,0.94
40652,0.0,0.5516666666666666,0.44833333333333336
40653,0.0,0.35,0.65
40654,0.0,0.0,1.0
40655,0.12,0.73,0.15
40656,0.0,0.91,0.09
40657,0.01,0.9,0.09
40658,0.0,0.34,0.66
40659,0.0,0.12,0.88
40660,0.078,0.862,0.06
40661,0.43,0.53,0.04
40662,0.01,0.83,0.16
40663,0.0,0.41,0.59
40664,0.01,0.91,0.08
40665,0.01,0.98,0.01
40666,0.01,0.37,0.62
40667,0.0,0.52,0.48
40668,0.03,0.28,0.69
40669,0.0,0.36433333333333345,0.6356666666666667
40670,0.03,0.7040000000000001,0.266
40671,0.0,0.39833333333333326,0.6016666666666667
40672,0.0,0.89,0.11
40673,0.01,0.97,0.02
40674,0.32,0.52,0.16
40675,0.01,0.81,0.18
40676,0.28,0.69,0.03
40677,0.0,0.7390000000000001,0.261
40678,0.03,0.66,0.31
40679,0.26,0.49,0.25
40680,0.0,0.04,0.96
40681,0.0,0.08333333333333331,0.9166666666666665
40682,0.0,0.0125,0.9875
40683,0.0,0.66,0.34
40684,0.07,0.65,0.28
40685,0.0,0.305,0.695
40686,0.0,0.2,0.8
40687,0.01,0.41,0.58
40688,0.0,0.53,0.47
40689,0.18,0.75,0.07
40690,0.0,0.73,0.27
40691,0.0,0.5051666666666668,0.4948333333333332
40692,0.35,0.65,0.0
40693,0.0,0.5820000000000001,0.418
40694,0.0,0.03,0.97
40695,0.87,0.13,0.0
40696,0.0,0.84,0.16
40697,0.63,0.36,0.01
40698,0.0,0.434,0.5660000000000001
40699,0.04,0.72,0.24
40700,0.11375,0.87775,0.0085
40701,0.0,0.5,0.5
40702,0.01,0.9,0.09
40703,0.22766666666666666,0.7123333333333334,0.06
40704,0.0,0.25433333333333336,0.7456666666666666
40705,0.31,0.65,0.04
40706,0.7,0.3,0.0
40707,0.0,0.21250000000000002,0.7874999999999999
40708,0.0,0.93,0.07
40709,0.13,0.24,0.63
40710,0.0,0.54,0.46
40711,0.0,0.88,0.12
40712,0.03,0.87,0.1
40713,0.0,0.4,0.6
40714,0.04,0.6266666666666667,0.33333333333333326
40715,0.0,0.42516666666666675,0.5748333333333333
40716,0.06,0.65,0.29
40717,0.0,0.95,0.05
40718,0.01,0.18,0.81
40719,0.34,0.62,0.04
40720,0.21,0.66,0.13
40721,0.0,0.69,0.31
40722,0.05,0.61,0.34
40723,0.07,0.68,0.25
40724,0.0,0.84,0.16
40725,0.01,0.5,0.49
40726,0.03,0.96,0.01
40727,0.0,0.58,0.42
40728,0.0,0.19,0.81
40729,0.16,0.74,0.1
40730,0.0,0.0,1.0
40731,0.5142857142857143,0.4857142857142857,0.0
40732,0.02,0.61,0.37
40733,0.0,0.97,0.03
40734,0.03,0.47166666666666673,0.4983333333333333
40735,0.0,0.21333333333333332,0.7866666666666666
40736,0.105,0.735,0.16
40737,0.505,0.495,0.0
40738,0.0,0.35,0.65
40739,0.0,0.95,0.05
40740,0.0,0.97,0.03
40741,0.0,0.46,0.54
40742,0.11,0.57,0.32
40743,0.01,0.975,0.015
40744,0.35,0.63,0.02
40745,0.06,0.94,0.0
40746,0.0,0.315,0.685
40747,0.84,0.15333333333333335,0.006666666666666666
40748,0.09,0.47,0.44
40749,0.04,0.83,0.13
40750,0.01,0.21,0.78
40751,0.0,0.28,0.72
40752,0.5,0.48,0.02
40753,0.05,0.65,0.3
40754,0.06,0.73,0.21
40755,0.0,0.12,0.88
40756,0.0,0.08,0.92
40757,0.02,0.3,0.68
40758,0.01,0.44,0.55
40759,0.02,0.97,0.01
40760,0.01,0.87,0.12
40761,0.765,0.225,0.01
40762,0.27,0.62,0.11
40763,0.05,0.65,0.3
40764,0.02,0.92,0.06
40765,0.01,0.78,0.21
40766,0.02,0.93,0.05
40767,0.0,0.84,0.16
40768,0.0,0.57,0.43
40769,0.01,0.5475,0.4425
40770,0.78,0.2,0.02
40771,0.0,0.94,0.06
40772,0.01,0.05,0.94
40773,0.0,0.05,0.95
40774,0.0,0.93,0.07
40775,0.0,0.3,0.7
40776,0.01,0.23833333333333337,0.7516666666666666
40777,0.0,0.44,0.56
40778,0.05,0.75,0.2
40779,0.02,0.75,0.23
40780,0.0,0.68,0.32
40781,0.79,0.16,0.05
40782,0.01,0.17,0.82
40783,0.09,0.75,0.16
40784,0.0,0.6066666666666667,0.39333333333333337
40785,0.03,0.19,0.78
40786,0.0,0.47,0.53
40787,0.56,0.25,0.19
40788,0.07,0.75,0.18
40789,0.0,0.07,0.93
40790,0.0,0.92,0.08
40791,0.0,0.66,0.34
40792,0.0014285714285714286,0.5185714285714286,0.48
40793,0.07,0.36,0.57
40794,0.0,0.04,0.96
40795,0.0,0.51,0.49
40796,0.02,0.56,0.42
40797,0.12,0.88,0.0
40798,0.0,0.04,0.96
40799,0.02,0.67,0.31
40800,0.01,0.99,0.0
40801,0.01,0.91,0.08
40802,0.0,0.74,0.26
40803,0.0,0.23,0.77
40804,0.0,0.22,0.78
40805,0.0,0.7366666666666666,0.2633333333333333
40806,0.0,0.02,0.98
40807,0.0,0.97,0.03
40808,0.01,0.04,0.95
40809,0.0,0.92,0.08
40810,0.01,0.58,0.41
40811,0.0,0.19349999999999998,0.8065000000000001
40812,0.05785714285714286,0.8521428571428572,0.09
40813,0.0,0.47,0.53
40814,0.09,0.86,0.05
40815,0.0075,0.9025,0.09
40816,0.07,0.78,0.15
40817,0.0,0.9,0.1
40818,0.09,0.54,0.37
40819,0.0,0.51,0.49
40820,0.0,0.28,0.72
40821,0.25,0.54,0.21
40822,0.03,0.82,0.15
40823,0.0,0.6871666666666667,0.3128333333333333
40824,0.01,0.35,0.64
40825,0.03,0.68,0.29
40826,0.0,0.46,0.54
40827,0.03,0.05066666666666667,0.9193333333333332
40828,0.0,0.32,0.68
40829,0.0,0.51,0.49
40830,0.4819166666666666,0.5080833333333333,0.01
40831,0.0,0.05,0.95
40832,0.0,0.01,0.99
40833,0.0,0.07,0.93
40834,0.46,0.5,0.04
40835,0.02,0.91,0.07
40836,0.0,0.95,0.05
40837,0.01,0.6325,0.3575
40838,0.42,0.46,0.12
40839,0.0,0.62,0.38
40840,0.05,0.84,0.11
40841,0.0,0.63,0.37
40842,0.07,0.71,0.22
40843,0.0,0.37,0.63
40844,0.02,0.9,0.08
40845,0.01,0.9533333333333335,0.03666666666666667
40846,0.36,0.5725,0.0675
40847,0.01,0.73,0.26
40848,0.0,0.06,0.94
40849,0.0,0.74,0.26
40850,0.0,0.43,0.57
40851,0.53,0.47,0.0
40852,0.0,0.13,0.87
40853,0.8299047619047617,0.1700952380952381,0.0
40854,0.01,0.42983333333333335,0.5601666666666667
40855,0.0,0.18833333333333335,0.8116666666666665
40856,0.0,0.19026190476190472,0.8097380952380953
40857,0.02,0.59,0.39
40858,0.18,0.44,0.38
40859,0.0,0.51,0.49
40860,0.0,0.97,0.03
40861,0.03,0.7408333333333335,0.22916666666666663
40862,0.12,0.64,0.24
40863,0.0,0.56,0.44
40864,0.01,0.8,0.19
40865,0.0,0.01,0.99
40866,0.0,0.12,0.88
40867,0.0,0.91,0.09
40868,0.0,0.92,0.08
40869,0.0,0.16,0.84
40870,0.02,0.67,0.31
40871,0.04,0.15166666666666667,0.8083333333333332
40872,0.0,0.44,0.56
40873,0.01,0.71,0.28
40874,0.97,0.01,0.02
40875,0.0,0.26666666666666666,0.7333333333333334
40876,0.01,0.88,0.11
40877,0.22,0.73,0.05
40878,0.0,0.74,0.26
40879,0.64,0.33,0.03
40880,0.0,0.315,0.685
40881,0.1975,0.6225,0.18
40882,0.0,0.145,0.855
40883,0.0,0.69,0.31
40884,0.0,0.16,0.84
40885,0.0,0.51,0.49
40886,0.0,0.01,0.99
40887,0.33,0.55,0.12
40888,0.29,0.71,0.0
40889,0.0,0.8433333333333333,0.15666666666666665
40890,0.02,0.6,0.38
40891,0.36,0.49,0.15
40892,0.14,0.71,0.15
40893,0.02,0.61,0.37
40894,0.0,0.94,0.06
40895,0.05,0.855,0.095
40896,0.0,0.5138333333333334,0.4861666666666667
40897,0.0,0.6004999999999999,0.3995
40898,0.03,0.8,0.17
40899,0.0,0.33,0.67
40900,0.0,0.23,0.77
40901,0.01,0.12,0.87
40902,0.0,0.13,0.87
40903,0.07,0.66,0.27
40904,0.03,0.77,0.2
40905,0.46,0.54,0.0
40906,0.16,0.52,0.32
40907,0.01,0.49,0.5
40908,0.05,0.44666666666666666,0.5033333333333333
40909,0.0,0.23,0.77
40910,0.0,0.5008333333333334,0.4991666666666667
40911,0.02,0.9,0.08
40912,0.0,0.01,0.99
40913,0.01,0.91,0.08
40914,0.0,0.44,0.56
40915,0.0,0.54,0.46
40916,0.29,0.55,0.16
40917,0.0,0.75,0.25
40918,0.0,0.9,0.1
40919,0.0,0.0,1.0
40920,0.0,0.5483333333333333,0.45166666666666666
40921,0.0,0.04,0.96
40922,0.38,0.56,0.06
40923,0.0,0.87,0.13
40924,0.0,0.02,0.98
40925,0.662154761904762,0.03,0.3078452380952381
40926,0.0,0.38166666666666665,0.6183333333333334
40927,0.0,0.9,0.1
40928,0.0,0.92,0.08
40929,0.11,0.77,0.12
40930,0.0,0.65,0.35
40931,0.22,0.78,0.0
40932,0.21,0.79,0.0
40933,0.02,0.6,0.38
40934,0.01,0.73,0.26
40935,0.0,0.82,0.18
40936,0.0,0.41,0.59
40937,0.6383333333333333,0.21166666666666667,0.15
40938,0.01,0.44,0.55
40939,0.01,0.59,0.4
40940,0.05,0.25,0.7
40941,0.0,0.01,0.99
40942,0.0,0.86,0.14
40943,0.02,0.53,0.45
40944,0.54,0.46,0.0
40945,0.01,0.91,0.08
40946,0.0,0.02,0.98
40947,0.05,0.81,0.14
40948,0.03,0.9266666666666665,0.04333333333333333
40949,0.0,0.78,0.22
40950,0.06,0.89,0.05
40951,0.1,0.88,0.02
40952,0.18,0.66,0.16
40953,0.63,0.37,0.0
40954,0.0,0.99,0.01
40955,0.304,0.6859999999999999,0.01
40956,0.0,0.69,0.31
40957,0.06,0.71,0.23
40958,0.0,0.14,0.86
40959,0.04,0.8,0.16
40960,0.05,0.08,0.87
40961,0.0,0.7133333333333334,0.2866666666666667
40962,0.01,0.89,0.1
40963,0.18,0.63,0.19
40964,0.04,0.89,0.07
40965,0.0,0.0,1.0
40966,0.0,0.7133333333333334,0.2866666666666667
40967,0.016,0.8175,0.16649999999999998
40968,0.04,0.32650000000000007,0.6335000000000001
40969,0.0,0.27,0.73
40970,0.01,0.61,0.38
40971,0.09,0.77,0.14
40972,0.04,0.32600000000000007,0.634
40973,0.0,0.625,0.375
40974,0.0,0.64,0.36
40975,0.0,0.46,0.54
40976,0.0,0.05,0.95
40977,0.6258333333333332,0.31416666666666665,0.06
40978,0.0,0.6,0.4
40979,0.0,1.0,0.0
