,rndf1,rndf2,rndf3
37291,0.0,0.0,1.0
37292,0.0,0.16,0.84
37293,0.0,0.96,0.04
37294,0.0,0.7922222222222223,0.20777777777777778
37295,0.0,0.99,0.01
37296,0.51,0.3,0.19
37297,0.36,0.56,0.08
37298,0.15,0.77,0.08
37299,0.0,0.72,0.28
37300,0.0,0.89,0.11
37301,0.29166666666666663,0.6883333333333332,0.02
37302,0.27,0.73,0.0
37303,0.485,0.485,0.03
37304,0.02,0.77,0.21
37305,0.04,0.85,0.11
37306,0.0,0.68,0.32
37307,0.02,0.3028333333333333,0.6771666666666667
37308,0.06,0.86,0.08
37309,0.04,0.95,0.01
37310,0.02,0.67,0.31
37311,0.21,0.63,0.16
37312,0.41,0.47,0.12
37313,0.35,0.64,0.01
37314,0.0,0.09333333333333334,0.9066666666666666
37315,0.03,0.6,0.37
37316,0.01,0.92,0.07
37317,0.89,0.1,0.01
37318,0.445,0.545,0.01
37319,0.0,0.33,0.67
37320,0.04,0.93,0.03
37321,0.0,0.8892857142857143,0.11071428571428571
37322,0.0,0.49,0.51
37323,0.0,0.94,0.06
37324,0.0,0.96,0.04
37325,0.46,0.52,0.02
37326,0.0,0.0,1.0
37327,0.0,0.26266666666666666,0.7373333333333334
37328,0.15,0.71,0.14
37329,0.92,0.08,0.0
37330,0.18,0.77,0.05
37331,0.0,0.86,0.14
37332,0.0,0.5642380952380952,0.4357619047619047
37333,0.0,0.08,0.92
37334,0.0,0.33,0.67
37335,0.09,0.78,0.13
37336,0.0,0.4088690476190476,0.5911309523809524
37337,0.04,0.79,0.17
37338,0.0075,0.6693333333333333,0.3231666666666666
37339,0.0,0.02,0.98
37340,0.0,0.7366666666666667,0.2633333333333333
37341,0.0,0.19,0.81
37342,0.02,0.6883333333333335,0.2916666666666667
37343,0.01,0.84,0.15
37344,0.0,0.13,0.87
37345,0.0,0.05,0.95
37346,0.0,0.9875,0.0125
37347,0.38699999999999996,0.5529999999999999,0.06
37348,0.15166666666666667,0.8483333333333334,0.0
37349,0.04,0.82,0.14
37350,0.55,0.45,0.0
37351,0.68,0.3,0.02
37352,0.29,0.4,0.31
37353,0.0,0.628952380952381,0.37104761904761907
37354,0.02,0.865,0.115
37355,0.0,0.8375000000000001,0.1625
37356,0.0,0.72,0.28
37357,0.0,0.9,0.1
37358,0.0,0.88,0.12
37359,0.0,1.0,0.0
37360,0.0,0.7732348484848486,0.2267651515151515
37361,0.11,0.7666666666666666,0.12333333333333332
37362,0.0,0.9051666666666667,0.09483333333333334
37363,0.01,0.8,0.19
37364,0.0,0.98,0.02
37365,0.11,0.74,0.15
37366,0.18,0.77,0.05
37367,0.01,0.94,0.05
37368,0.0,0.01,0.99
37369,0.0,0.79,0.21
37370,0.01,0.85,0.14
37371,0.0,0.14,0.86
37372,0.0,0.4783333333333333,0.5216666666666666
37373,0.0,0.77,0.23
37374,0.0,0.05,0.95
37375,0.01,0.24,0.75
37376,0.0,0.29433333333333334,0.7056666666666668
37377,0.4,0.5,0.1
37378,0.0,0.255,0.745
37379,0.12,0.67,0.21
37380,0.02,0.71,0.27
37381,0.05,0.65,0.3
37382,0.0,0.9,0.1
37383,0.11,0.22,0.67
37384,0.01,0.67,0.32
37385,0.01,0.21,0.78
37386,0.0,0.38676262626262636,0.6132373737373737
37387,0.0,0.03,0.97
37388,0.0,0.95,0.05
37389,0.0,0.87,0.13
37390,0.26,0.73,0.01
37391,0.0,0.1,0.9
37392,0.12666666666666665,0.7933333333333333,0.08
37393,0.01,0.54,0.45
37394,0.0,0.257,0.743
37395,0.035,0.82,0.145
37396,0.02,0.86,0.12
37397,0.03,0.65,0.32
37398,0.45,0.55,0.0
37399,0.02,0.22,0.76
37400,0.01,0.66,0.33
37401,0.0,0.6,0.4
37402,0.02,0.92,0.06
37403,0.01,0.85,0.14
37404,0.5533333333333333,0.325,0.12166666666666667
37405,0.0,0.72,0.28
37406,0.0,0.0,1.0
37407,0.0,0.83,0.17
37408,0.0,0.99,0.01
37409,0.19,0.78,0.03
37410,0.04,0.8033333333333332,0.15666666666666665
37411,0.49,0.43,0.08
37412,0.02,0.85,0.13
37413,0.47666666666666674,0.46333333333333326,0.06
37414,0.2725,0.7275,0.0
37415,0.25,0.6525,0.0975
37416,0.0,1.0,0.0
37417,0.0,0.02,0.98
37418,0.0,1.0,0.0
37419,0.0,0.77,0.23
37420,0.01,0.89,0.1
37421,0.0,0.18333333333333335,0.8166666666666668
37422,0.0,0.31,0.69
37423,0.21,0.66,0.13
37424,0.0,0.52,0.48
37425,0.63,0.37,0.0
37426,0.01,0.7175,0.2725
37427,0.56,0.44,0.0
37428,0.01,0.86,0.13
37429,0.0,0.6,0.4
37430,0.0,0.59,0.41
37431,0.15,0.85,0.0
37432,0.12,0.8,0.08
37433,0.62,0.38,0.0
37434,0.0,0.03,0.97
37435,0.3566666666666667,0.6133333333333334,0.03
37436,0.6533333333333334,0.34666666666666673,0.0
37437,0.0,0.59,0.41
37438,0.01,0.5,0.49
37439,0.26,0.71,0.03
37440,0.0,0.61,0.39
37441,0.02,0.74,0.24
37442,0.3443492063492063,0.40475396825396814,0.25089682539682534
37443,0.0,0.54,0.46
37444,0.0,0.96,0.04
37445,0.27,0.23,0.5
37446,0.02,0.95,0.03
37447,0.0,1.0,0.0
37448,0.06,0.7016666666666667,0.23833333333333337
37449,0.0,0.27,0.73
37450,0.0,0.6940000000000001,0.306
37451,0.0,0.16333333333333336,0.8366666666666667
37452,0.0,0.91,0.09
37453,0.0,0.69625,0.30375
37454,0.0,0.3,0.7
37455,0.07,0.01,0.92
37456,0.03,0.72,0.25
37457,0.0,0.5483333333333333,0.4516666666666667
37458,0.0,0.2533333333333333,0.7466666666666666
37459,0.0,0.23,0.77
37460,0.0,0.8533333333333334,0.14666666666666667
37461,0.03,0.97,0.0
37462,0.39,0.6,0.01
37463,0.4913333333333334,0.49866666666666676,0.01
37464,0.02,0.26,0.72
37465,0.0,0.42,0.58
37466,0.0,0.67,0.33
37467,0.07,0.7883333333333333,0.14166666666666666
37468,0.01,0.94,0.05
37469,0.01,0.87,0.12
37470,0.1,0.85,0.05
37471,0.51,0.44,0.05
37472,0.015,0.8256666666666667,0.15933333333333333
37473,0.01,0.12,0.87
37474,0.0,0.7,0.3
37475,0.0,0.42,0.58
37476,0.38,0.24,0.38
37477,0.12,0.66,0.22
37478,0.48116666666666674,0.5188333333333334,0.0
37479,0.51,0.49,0.0
37480,0.0,0.28,0.72
37481,0.12316666666666666,0.6781666666666666,0.19866666666666666
37482,0.03,0.8658401567166475,0.10415984328335252
37483,0.01,0.09,0.9
37484,0.0,0.71,0.29
37485,0.0,0.65,0.35
37486,0.0,0.74,0.26
37487,0.0,0.2008333333333333,0.7991666666666666
37488,0.0,0.04,0.96
37489,0.0,0.6271071428571429,0.37289285714285725
37490,0.0,0.28,0.72
37491,0.58,0.39,0.03
37492,0.05,0.91,0.04
37493,0.61,0.39,0.0
37494,0.0,0.22,0.78
37495,0.23,0.7425,0.0275
37496,0.11,0.6,0.29
37497,0.0,0.97,0.03
37498,0.0,0.24,0.76
37499,0.0,0.01,0.99
37500,0.0,0.7480000000000001,0.252
37501,0.48,0.47,0.05
37502,0.0,0.61,0.39
37503,0.01,0.39,0.6
37504,0.15666666666666665,0.5383333333333333,0.305
37505,0.0,0.92,0.08
37506,0.04333333333333333,0.8959999999999999,0.06066666666666667
37507,0.29,0.68,0.03
37508,0.0,0.84,0.16
37509,0.0,0.055,0.945
37510,0.1,0.49,0.41
37511,0.0,0.36,0.64
37512,0.01,0.86,0.13
37513,0.11,0.77,0.12
37514,0.0,0.63,0.37
37515,0.01,0.75,0.24
37516,0.0,0.54,0.46
37517,0.0,0.99,0.01
37518,0.0,0.8783333333333334,0.12166666666666667
37519,0.0,0.0,1.0
37520,0.08,0.75,0.17
37521,0.0,0.96,0.04
37522,0.0,0.48,0.52
37523,0.0,0.0,1.0
37524,0.0,0.09,0.91
37525,0.37,0.49,0.14
37526,0.0,0.25,0.75
37527,0.03,0.87,0.1
37528,0.1,0.78,0.12
37529,0.61,0.34,0.05
37530,0.006666666666666666,0.36333333333333334,0.63
37531,0.0,0.4466190476190476,0.5533809523809524
37532,0.0,0.8785714285714286,0.12142857142857143
37533,0.0,0.85,0.15
37534,0.0,0.73,0.27
37535,0.24,0.74,0.02
37536,0.0,0.94,0.06
37537,0.66,0.33,0.01
37538,0.0,0.32,0.68
37539,0.09,0.82,0.09
37540,0.06,0.7566666666666666,0.18333333333333332
37541,0.22,0.77,0.01
37542,0.0,0.45,0.55
37543,0.0,0.39416666666666667,0.6058333333333333
37544,0.0,0.05,0.95
37545,0.0,0.7025,0.2975
37546,0.0,0.49,0.51
37547,0.0,0.965,0.035
37548,0.0,0.58,0.42
37549,0.0,0.7750238095238096,0.22497619047619047
37550,0.07,0.87,0.06
37551,0.0,0.13,0.87
37552,0.0,0.6260000000000001,0.374
37553,0.0,0.73,0.27
37554,0.0,0.77,0.23
37555,0.0,0.09,0.91
37556,0.0,0.79,0.21
37557,0.0,0.9854365079365079,0.014563492063492063
37558,0.0,0.03,0.97
37559,0.0,0.8,0.2
37560,0.0,0.08,0.92
37561,0.02,0.74,0.24
37562,0.6853333333333335,0.31466666666666665,0.0
37563,0.6266666666666667,0.35333333333333333,0.02
37564,0.1575,0.71,0.1325
37565,0.13,0.87,0.0
37566,0.3,0.58,0.12
37567,0.08,0.83,0.09
37568,0.39,0.54,0.07
37569,0.18,0.81,0.01
37570,0.01,0.43,0.56
37571,0.02,0.97,0.01
37572,0.05,0.94,0.01
37573,0.4328333333333333,0.5071666666666667,0.06
37574,0.013333333333333332,0.9866666666666667,0.0
37575,0.01,0.92,0.07
37576,0.05,0.9,0.05
37577,0.0,0.14,0.86
37578,0.15,0.305,0.545
37579,0.08,0.735,0.185
37580,0.04,0.815,0.145
37581,0.02,0.94,0.04
37582,0.0,0.57,0.43
37583,0.0,0.45,0.55
37584,0.0,0.33866666666666667,0.6613333333333332
37585,0.0,0.02,0.98
37586,0.0,0.02,0.98
37587,0.15,0.75,0.1
37588,0.0,0.625,0.375
37589,0.12,0.813,0.067
37590,0.01,0.39666666666666667,0.5933333333333334
37591,0.01,0.32,0.67
37592,0.01,0.05166666666666666,0.9383333333333335
37593,0.0,0.9083333333333333,0.09166666666666666
37594,0.04,0.9,0.06
37595,0.0,0.24,0.76
37596,0.02,0.58,0.4
37597,0.01,0.38,0.61
37598,0.0,0.8833333333333334,0.11666666666666665
37599,0.01,0.8742857142857143,0.11571428571428571
37600,0.0,0.87,0.13
37601,0.18,0.64,0.18
37602,0.0,0.9175,0.0825
37603,0.16,0.74,0.1
37604,0.05333333333333333,0.9266666666666667,0.02
37605,0.715,0.225,0.06
37606,0.0,0.81,0.19
37607,0.3142857142857143,0.5057142857142857,0.18
37608,0.09,0.75,0.16
37609,0.07,0.67,0.26
37610,0.01,0.7325,0.2575
37611,0.54,0.46,0.0
37612,0.01,0.79,0.2
37613,0.09,0.415,0.495
37614,0.0,0.52,0.48
37615,0.0,0.5320000000000001,0.4679999999999999
37616,0.08,0.8366666666666667,0.08333333333333331
37617,0.3233333333333333,0.6466666666666666,0.03
37618,0.0,0.73,0.27
37619,0.03,0.95,0.02
37620,0.0,0.0,1.0
37621,0.04,0.94,0.02
37622,0.01,0.8816666666666667,0.10833333333333334
37623,0.0,0.01,0.99
37624,0.11,0.68,0.21
37625,0.93,0.07,0.0
37626,0.0,0.19333333333333333,0.8066666666666668
37627,0.01,0.99,0.0
37628,0.0,0.73,0.27
37629,0.0,0.45,0.55
37630,0.0,0.38,0.62
37631,0.0,0.38,0.62
37632,0.03,0.865,0.105
37633,0.04,0.95,0.01
37634,0.0,0.98,0.02
37635,0.0,0.4,0.6
37636,0.1,0.75,0.15
37637,0.014807692307692308,0.7478846153846155,0.2373076923076923
37638,0.0,0.25,0.75
37639,0.04,0.88,0.08
37640,0.0,0.92,0.08
37641,0.0,0.62,0.38
37642,0.45,0.41916666666666663,0.13083333333333333
37643,0.06,0.76,0.18
37644,0.0025,0.33,0.6675
37645,0.0,0.67,0.33
37646,0.57,0.4,0.03
37647,0.13,0.63,0.24
37648,0.0,0.29,0.71
37649,0.027999999999999997,0.8560000000000001,0.11599999999999999
37650,0.01,0.023,0.9670000000000001
37651,0.0,0.88,0.12
37652,0.06,0.54,0.4
37653,0.0,0.5091666666666667,0.4908333333333333
37654,0.0,0.9516666666666667,0.04833333333333333
37655,0.06,0.485,0.455
37656,0.0,0.27,0.73
37657,0.64,0.35,0.01
37658,0.36,0.605,0.035
37659,0.9175,0.07,0.0125
37660,0.0,0.9,0.1
37661,0.05,0.91,0.04
37662,0.0,0.69,0.31
37663,0.0,0.295,0.705
37664,0.0,0.82,0.18
37665,0.0,0.51,0.49
37666,0.89,0.09,0.02
37667,0.0,0.11,0.89
37668,0.0,0.41235714285714287,0.587642857142857
37669,0.02,0.06,0.92
37670,0.0,0.3,0.7
37671,0.0,0.23,0.77
37672,0.0,0.25,0.75
37673,0.0025,0.9833333333333333,0.014166666666666666
37674,0.04,0.49,0.47
37675,0.11,0.8475,0.0425
37676,0.0,0.255,0.745
37677,0.19,0.53,0.28
37678,0.09,0.86,0.05
37679,0.0,0.12,0.88
37680,0.14,0.7,0.16
37681,0.8183333333333335,0.17166666666666663,0.01
37682,0.0,0.91,0.09
37683,0.0,0.53,0.47
37684,0.78,0.22,0.0
37685,0.01,0.92,0.07
37686,0.4061666666666666,0.5938333333333334,0.0
37687,0.03,0.84,0.13
37688,0.11,0.59,0.3
37689,0.0,0.2833333333333333,0.7166666666666666
37690,0.0,0.98,0.02
37691,0.0,0.14,0.86
37692,0.0,0.85,0.15
37693,0.0,0.08,0.92
37694,0.0,0.7641666666666665,0.2358333333333333
37695,0.0,0.35,0.65
37696,0.0,0.04,0.96
37697,0.0,0.81,0.19
37698,0.35,0.62,0.03
37699,0.0,0.02,0.98
37700,0.0,0.055,0.945
37701,0.47,0.49,0.04
37702,0.0,0.465,0.535
37703,0.07,0.8433333333333334,0.08666666666666666
37704,0.11,0.7,0.19
37705,0.0,0.13,0.87
37706,0.0,0.27,0.73
37707,0.01,0.3,0.69
37708,0.0,0.18,0.82
37709,0.0,0.73,0.27
37710,0.34,0.64,0.02
37711,0.02,0.34,0.64
37712,0.06,0.62,0.32
37713,0.01,0.83,0.16
37714,0.03,0.95,0.02
37715,0.0,0.0,1.0
37716,0.72,0.26,0.02
37717,0.02,0.45,0.53
37718,0.01,0.76,0.23
37719,0.03,0.5198333333333334,0.4501666666666666
37720,0.42,0.52,0.06
37721,0.0,0.23116666666666663,0.7688333333333334
37722,0.0,0.6281666666666665,0.3718333333333333
37723,0.0,0.865,0.135
37724,0.0,0.31,0.69
37725,0.0,0.77,0.23
37726,0.0,0.6733333333333333,0.32666666666666666
37727,0.0,0.6466666666666666,0.3533333333333333
37728,0.01,0.15,0.84
37729,0.0,0.7257142857142856,0.2742857142857143
37730,0.0,0.01,0.99
37731,0.02,0.82,0.16
37732,0.0,0.36,0.64
37733,0.02,0.81,0.17
37734,0.0,0.03,0.97
37735,0.06,0.03,0.91
37736,0.0,0.9359999999999999,0.064
37737,0.0,0.12,0.88
37738,0.02,0.74,0.24
37739,0.0,0.98,0.02
37740,0.33154761904761915,0.5884523809523811,0.08
37741,0.0,0.58,0.42
37742,0.0,0.45,0.55
37743,0.0,0.01,0.99
37744,0.0,0.2,0.8
37745,0.0,0.66,0.34
37746,0.0,0.01,0.99
37747,0.0,0.46333333333333326,0.5366666666666667
37748,0.0,0.48,0.52
37749,0.07,0.82,0.11
37750,0.01,0.78,0.21
37751,0.0,0.66,0.34
37752,0.0,0.59,0.41
37753,0.07,0.61,0.32
37754,0.01,0.96,0.03
37755,0.0,0.23,0.77
37756,0.0,0.26,0.74
37757,0.4,0.59,0.01
37758,0.0,0.33,0.67
37759,0.0,0.96,0.04
37760,0.01,0.5441666666666667,0.4458333333333332
37761,0.03,0.5563333333333333,0.4136666666666666
37762,0.0,0.2606706349206348,0.7393293650793651
37763,0.27,0.66,0.07
37764,0.0,0.51,0.49
37765,0.0,0.68,0.32
37766,0.0,0.7070000000000001,0.293
37767,0.77,0.22,0.01
37768,0.01,0.67,0.32
37769,0.0,0.42,0.58
37770,0.21366666666666664,0.7863333333333334,0.0
37771,0.01,0.9,0.09
37772,0.02,0.8025,0.1775
37773,0.0,0.3313529566483529,0.6686470433516467
37774,0.0,0.97,0.03
37775,0.01,0.43,0.56
37776,0.0,0.57,0.43
37777,0.0,0.09,0.91
37778,0.0,0.88,0.12
37779,0.0,0.1,0.9
37780,0.47100000000000003,0.439,0.09
37781,0.6633333333333334,0.21666666666666665,0.12
37782,0.0,0.95,0.05
37783,0.0,0.89,0.11
37784,0.0,0.63,0.37
37785,0.22,0.7,0.08
37786,0.0,0.21,0.79
37787,0.0,0.58,0.42
37788,0.01,0.7875,0.2025
37789,0.0,0.12,0.88
37790,0.0,0.8,0.2
37791,0.0,0.83,0.17
37792,0.0,0.825952380952381,0.17404761904761906
37793,0.0,0.27166666666666667,0.7283333333333334
37794,0.15,0.78,0.07
37795,0.0,0.5,0.5
37796,0.2,0.64,0.16
37797,0.33,0.66,0.01
37798,0.0,0.02,0.98
37799,0.0,0.15,0.85
37800,0.55,0.39,0.06
37801,0.0,0.64,0.36
37802,0.21,0.61,0.18
37803,0.0,0.3725,0.6275
37804,0.0,0.11833333333333332,0.8816666666666666
37805,0.01,0.18,0.81
37806,0.0,0.36,0.64
37807,0.26,0.72,0.02
37808,0.0,0.73,0.27
37809,0.0,0.11833333333333332,0.8816666666666667
37810,0.09,0.74,0.17
37811,0.0,0.93,0.07
37812,0.0,0.0,1.0
37813,0.0,0.42,0.58
37814,0.08,0.71,0.21
37815,0.0,0.97,0.03
37816,1.0,0.0,0.0
37817,0.04,0.8383333333333333,0.12166666666666667
37818,0.15,0.85,0.0
37819,0.0,0.64,0.36
37820,0.0,0.91,0.09
37821,0.0,0.81,0.19
37822,0.0,0.94,0.06
37823,0.05,0.598,0.35200000000000004
37824,0.02,0.89,0.09
37825,0.0,1.0,0.0
37826,0.0,0.5466666666666666,0.4533333333333333
37827,0.0,0.6608333333333333,0.3391666666666666
37828,0.03,0.91,0.06
37829,0.08,0.8025,0.1175
37830,0.0,0.62,0.38
37831,0.07,0.62,0.31
37832,0.08,0.79,0.13
37833,0.03,0.8583333333333334,0.11166666666666666
37834,0.0,0.22,0.78
37835,0.0,0.03,0.97
37836,0.0,0.32,0.68
37837,0.0,0.438080808080808,0.5619191919191919
37838,0.0,0.99,0.01
37839,0.0,0.8897619047619046,0.11023809523809523
37840,0.88,0.12,0.0
37841,0.18,0.7,0.12
37842,0.57,0.41,0.02
37843,0.0,0.01,0.99
37844,0.0,0.02,0.98
37845,0.0,0.23783333333333334,0.7621666666666665
37846,0.08,0.75,0.17
37847,0.0,0.18,0.82
37848,0.0,0.98,0.02
37849,0.0,0.98,0.02
37850,0.0,0.0175,0.9825
37851,0.0,0.71,0.29
37852,0.0,0.7833333333333333,0.21666666666666665
37853,0.05,0.78,0.17
37854,0.17,0.58,0.25
37855,0.0,0.57,0.43
37856,0.0,0.87,0.13
37857,0.0,0.18,0.82
37858,0.19,0.62,0.19
37859,0.0,0.57,0.43
37860,0.04,0.94,0.02
37861,0.0,0.645,0.355
37862,0.01,0.8,0.19
37863,0.03,0.825,0.145
37864,0.0,0.99,0.01
37865,0.04964285714285714,0.9103571428571428,0.04
37866,0.0,0.51,0.49
37867,0.03,0.8183333333333335,0.15166666666666667
37868,0.0,0.48,0.52
37869,0.0,0.41,0.59
37870,0.0,0.14,0.86
37871,0.0,0.1,0.9
37872,0.15466666666666667,0.8053333333333333,0.04
37873,0.02,0.27,0.71
37874,0.26,0.61,0.13
37875,0.01,0.31,0.68
37876,0.0,0.6870238095238095,0.3129761904761904
37877,0.0,1.0,0.0
37878,0.01,0.27,0.72
37879,0.31,0.69,0.0
37880,0.01,0.64,0.35
37881,0.005,0.975,0.02
37882,0.0,0.19,0.81
37883,0.0,0.61,0.39
37884,0.04,0.88,0.08
37885,0.0,0.5878333333333334,0.4121666666666666
37886,0.15,0.33,0.52
37887,0.64,0.35,0.01
37888,0.0,0.44,0.56
37889,0.0,0.58,0.42
37890,0.0,0.87,0.13
37891,0.03,0.97,0.0
37892,0.02,0.93,0.05
37893,0.0,0.77,0.23
37894,0.0,0.68,0.32
37895,0.0,0.24,0.76
37896,0.0,1.0,0.0
37897,0.05,0.43,0.5199999999999999
37898,0.38666666666666666,0.5333333333333333,0.08
37899,0.0,0.13,0.87
37900,0.46,0.53,0.01
37901,0.24,0.69,0.07
37902,0.0,0.66,0.34
37903,0.18,0.74,0.08
37904,0.09,0.7866666666666666,0.12333333333333334
37905,0.0,0.815,0.185
37906,0.052000000000000005,0.795,0.153
37907,0.2,0.79,0.01
37908,0.0,0.3,0.7
37909,0.2316666666666667,0.7283333333333334,0.04
37910,0.0,0.0,1.0
37911,0.0,0.55,0.45
37912,0.0,0.63,0.37
37913,0.0,0.7466666666666667,0.2533333333333333
37914,0.05,0.6271428571428571,0.32285714285714284
37915,0.0,0.5673690476190477,0.43263095238095234
37916,0.55,0.26,0.19
37917,0.0,0.82,0.18
37918,0.02,0.8666666666666667,0.11333333333333334
37919,0.02,0.738,0.242
37920,0.0,0.69,0.31
37921,0.0,0.16,0.84
37922,0.08800000000000001,0.8220000000000001,0.09
37923,0.027000000000000003,0.883,0.09
37924,0.32733333333333337,0.6126666666666668,0.06
37925,0.01,0.23,0.76
37926,0.0,0.94,0.06
37927,0.78,0.22,0.0
37928,0.05,0.95,0.0
37929,0.0,0.27,0.73
37930,0.0,0.23,0.77
37931,0.31,0.10666666666666667,0.5833333333333333
37932,0.7509999999999999,0.24900000000000003,0.0
37933,0.37791666666666673,0.5520833333333334,0.07
37934,0.0,0.74,0.26
37935,0.0,1.0,0.0
37936,0.08,0.36,0.56
37937,0.21,0.73,0.06
37938,0.09,0.4641666666666666,0.44583333333333336
37939,0.04,0.565,0.395
37940,0.0,0.47,0.53
37941,0.53,0.47,0.0
37942,0.0,0.0,1.0
37943,0.0,0.31,0.69
37944,0.07333333333333333,0.8516666666666666,0.075
37945,0.08,0.8775,0.0425
37946,0.46,0.54,0.0
37947,0.0,0.7554166666666668,0.24458333333333326
37948,0.0,0.41653185703185713,0.5834681429681426
37949,0.0,0.17,0.83
37950,0.0,0.03,0.97
37951,0.17583333333333337,0.8141666666666666,0.01
37952,0.0,0.7,0.3
37953,0.0,0.34,0.66
37954,0.0,0.04,0.96
37955,0.11,0.7218333333333333,0.1681666666666667
37956,0.0,0.15,0.85
37957,0.12,0.67,0.21
37958,0.08,0.88,0.04
37959,0.0,0.43,0.57
37960,0.1,0.85,0.05
37961,0.03,0.95,0.02
37962,0.05,0.33,0.62
37963,0.12,0.655,0.225
37964,0.01,0.5,0.49
37965,0.06,0.83,0.11
37966,0.01,0.705,0.285
37967,0.64,0.2,0.16
37968,0.0,0.18,0.82
37969,0.0,0.02,0.98
37970,0.0,0.52,0.48
37971,0.06,0.92,0.02
37972,0.02,0.93,0.05
37973,0.0,0.23,0.77
37974,0.02,0.97,0.01
37975,0.05,0.7,0.25
37976,0.02,0.96,0.02
37977,0.01,0.83,0.16
37978,0.0,0.64,0.36
37979,0.0,0.6714999999999999,0.32849999999999996
37980,0.13666666666666666,0.8333333333333333,0.03
37981,0.52,0.48,0.0
37982,0.0,0.32,0.68
37983,0.0,0.64,0.36
37984,0.06,0.79,0.15
37985,0.0,0.0,1.0
37986,0.29,0.49,0.22
37987,0.46,0.4,0.14
37988,0.25,0.63,0.12
37989,0.0,0.59,0.41
37990,0.2325,0.7475,0.02
37991,0.0,0.97,0.03
37992,0.08,0.59,0.33
37993,0.0,0.51,0.49
37994,0.09,0.63,0.28
37995,0.12,0.81,0.07
37996,0.03,0.94,0.03
37997,0.32,0.64,0.04
37998,0.05,0.285,0.665
37999,0.12833333333333333,0.8716666666666666,0.0
38000,0.03,0.81,0.16
38001,0.0,0.71,0.29
38002,0.0,0.4733333333333334,0.5266666666666666
38003,0.0,0.585,0.415
38004,0.0,0.51,0.49
38005,0.0,0.47,0.53
38006,0.0,0.11,0.89
38007,0.74,0.26,0.0
38008,0.0,0.4533333333333333,0.5466666666666667
38009,0.0,0.01,0.99
38010,0.0,0.11,0.89
38011,0.0,0.95,0.05
38012,0.0,0.654,0.34600000000000003
38013,0.0,0.26,0.74
38014,0.5483333333333333,0.41166666666666674,0.04
38015,0.0,0.83,0.17
38016,0.11666666666666668,0.8233333333333333,0.06
38017,0.05492857142857142,0.6600714285714286,0.285
38018,0.0,0.7566666666666667,0.24333333333333335
38019,0.0,0.05,0.95
38020,0.0,0.16,0.84
38021,0.0,0.73,0.27
38022,0.010666666666666666,0.7093333333333334,0.28
38023,0.0,0.2564025974025974,0.7435974025974025
38024,0.01,0.47,0.52
38025,0.52,0.47,0.01
38026,0.02,0.38,0.6
38027,0.0,0.0,1.0
38028,0.03,0.56,0.41
38029,0.01,0.52,0.47
38030,0.0,0.2,0.8
38031,0.0,0.79,0.21
38032,0.52,0.3,0.18
38033,0.0,0.36,0.64
38034,0.32,0.68,0.0
38035,0.0,0.83,0.17
38036,0.2533333333333333,0.6866666666666668,0.06
38037,0.0,0.39,0.61
38038,0.02,0.81,0.17
38039,0.09,0.69,0.22
38040,0.02,0.9025,0.0775
38041,0.0,0.09,0.91
38042,0.0,0.027999999999999997,0.972
38043,0.02,0.205,0.775
38044,0.71,0.28,0.01
38045,0.0,0.06666666666666667,0.9333333333333332
38046,0.0,0.51,0.49
38047,0.0,0.7275,0.2725
38048,0.25,0.24,0.51
38049,0.0,0.58,0.42
38050,0.0,0.495,0.505
38051,0.0,0.2625,0.7375
38052,0.0,0.9423333333333332,0.057666666666666665
38053,0.0,0.76,0.24
38054,0.0,0.64,0.36
38055,0.26,0.68,0.06
38056,0.0,0.02,0.98
38057,0.0,0.37,0.63
38058,0.0,0.04,0.96
38059,0.0,0.026666666666666665,0.9733333333333334
38060,0.01,0.7146666666666667,0.2753333333333333
38061,0.64,0.345,0.015
38062,0.01,0.61,0.38
38063,0.14,0.86,0.0
38064,0.29,0.67,0.04
38065,0.85,0.15,0.0
38066,0.0,0.05,0.95
38067,0.0,0.25,0.75
38068,0.05,0.5308333333333333,0.4191666666666668
38069,0.0,0.08,0.92
38070,0.0,0.7175,0.2825
38071,0.25,0.73,0.02
38072,0.01,0.375,0.615
38073,0.0,0.2,0.8
38074,0.18,0.65,0.17
38075,0.03,0.57,0.4
38076,0.05,0.71,0.24
38077,0.0,0.2,0.8
38078,0.0,0.04,0.96
38079,0.04,0.89,0.07
38080,0.38,0.56,0.06
38081,0.0,0.81,0.19
38082,0.0,0.245,0.755
38083,0.0,0.345,0.655
38084,0.01,0.9033333333333333,0.08666666666666668
38085,0.0,0.79,0.21
38086,0.02333333333333333,0.9366666666666668,0.04
38087,0.0,0.48542857142857143,0.5145714285714286
38088,0.01,0.7,0.29
38089,0.02,0.61,0.37
38090,0.0,0.74,0.26
38091,0.53,0.45,0.02
38092,0.7075,0.2925,0.0
38093,0.0,0.49,0.51
38094,0.82,0.17,0.01
38095,0.03,0.64,0.33
38096,0.08800000000000001,0.6920000000000001,0.22
38097,0.0,0.5,0.5
38098,0.0,0.91,0.09
38099,0.14,0.59,0.27
38100,0.0,0.8293333333333334,0.17066666666666666
38101,0.0,0.76,0.24
38102,0.0,0.5733333333333334,0.4266666666666667
38103,0.0,0.13,0.87
38104,0.0,0.5507142857142857,0.44928571428571423
38105,0.0,0.5286190476190477,0.4713809523809524
38106,0.0,0.3657142857142857,0.6342857142857143
38107,0.37,0.58,0.05
38108,0.02,0.59,0.39
38109,0.0,0.01,0.99
